-3.232536255382001400e-04
-9.269791917176917195e-05
-2.589240320958197117e-04
-3.888011269737035036e-04
-1.888165570562705398e-04
-2.221721661044284701e-04
-2.361312217544764280e-04
-1.108513388317078352e-04
-8.983571315184235573e-04
-5.512238712981343269e-04
